SampleID	Depth	RankCode	NodeName	TaxonPath	TaxID	Status	ResolutionSource
Helga-16SrRNA-NCBI	8	S	Lacisediminimonas profundi	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Lacisediminimonas;Lacisediminimonas profundi	2603856	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Massilia	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Massilia arenosa	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia arenosa	2561931	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Massilia horti	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia horti	2562153	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Massilia soli	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia soli	2792854	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Herminiimonas	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herminiimonas	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Herminiimonas saxobsidens	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herminiimonas;Herminiimonas saxobsidens	427333	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Undibacterium	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Undibacterium	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Undibacterium crateris	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Undibacterium;Undibacterium crateris	2528175	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Undibacterium luofuense	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Undibacterium;Undibacterium luofuense	2828733	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Undibacterium squillarum	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Undibacterium;Undibacterium squillarum	1131567	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Herbaspirillum	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Herbaspirillum hiltneri	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;Herbaspirillum hiltneri	1262470	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Herbaspirillum lusitanum	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;Herbaspirillum lusitanum	213312	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Noviherbaspirillum	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum	1344552	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Noviherbaspirillum arenae	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum;Noviherbaspirillum arenae	2678755	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Oxalicibacterium	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Oxalicibacterium	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Oxalicibacterium solurbis	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Oxalicibacterium;Oxalicibacterium solurbis	69280	Resolved	assignment
Helga-16SrRNA-NCBI	6	F	Sphaerotilaceae	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sphaerotilaceae	2975441	Resolved	source_cache
Helga-16SrRNA-NCBI	7	G	Roseateles	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Roseateles	93681	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Roseateles chitinivorans	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Roseateles;Roseateles chitinivorans	2917965	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Roseateles chitosanitabidus	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Roseateles;Roseateles chitosanitabidus	65048	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Roseateles puraquae	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Roseateles;Roseateles puraquae	431059	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Roseateles saccharophilus	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Roseateles;Roseateles saccharophilus	304	Resolved	source_cache
Helga-16SrRNA-NCBI	7	G	Caldimonas	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Caldimonas	196013	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Caldimonas meghalayensis	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Caldimonas;Caldimonas meghalayensis	1263962	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Caldimonas brevitalea	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Caldimonas;Caldimonas brevitalea	413882	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Caldimonas caldifontis	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Caldimonas;Caldimonas caldifontis	1452508	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Caldimonas hydrothermale	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Caldimonas;Caldimonas hydrothermale	391358	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Inhella	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Inhella	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Inhella proteolytica	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Inhella;Inhella proteolytica	2795029	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Rubrivivax	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Rubrivivax	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Rubrivivax albus	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Rubrivivax;Rubrivivax albus	2499835	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Rubrivivax gelatinosus	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Rubrivivax;Rubrivivax gelatinosus	28068	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Ideonella	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Ideonella	36862	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Ideonella dechloratans	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Ideonella;Ideonella dechloratans	36863	Resolved	source_cache
Helga-16SrRNA-NCBI	6	F	Burkholderiaceae	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae	119060	Resolved	source_cache
Helga-16SrRNA-NCBI	7	G	Burkholderia	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Burkholderia rinojensis	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia rinojensis	1410040	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Limnobacter	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Limnobacter	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Limnobacter alexandrii	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Limnobacter;Limnobacter alexandrii	2570352	Resolved	assignment
Helga-16SrRNA-NCBI	6	F	Thiobacteraceae	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Thiobacteraceae	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	7	G	Thiobacter	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Thiobacteraceae;Thiobacter	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Thiobacter subterraneus	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Thiobacteraceae;Thiobacter;Thiobacter subterraneus	279810	Resolved	assignment
Helga-16SrRNA-NCBI	5	O	Rhodocyclales	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Rhodocyclales	206389	Resolved	source_cache
Helga-16SrRNA-NCBI	6	F	Rhodocyclaceae	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae	75787	Resolved	source_cache
Helga-16SrRNA-NCBI	7	G	Azospira	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Azospira	146937	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Azospira oryzae	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Azospira;Azospira oryzae	146939	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Azospira restricta	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Azospira;Azospira restricta	404405	Resolved	source_cache
Helga-16SrRNA-NCBI	6	F	Azonexaceae	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Azonexaceae	2008795	Resolved	source_cache
Helga-16SrRNA-NCBI	7	G	Dechloromonas	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Azonexaceae;Dechloromonas	73029	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Dechloromonas agitata	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Azonexaceae;Dechloromonas;Dechloromonas agitata	73030	Resolved	source_cache
Helga-16SrRNA-NCBI	6	F	Zoogloeaceae	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Zoogloeaceae	2008794	Resolved	source_cache
Helga-16SrRNA-NCBI	7	G	Pseudothauera	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Zoogloeaceae;Pseudothauera	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Pseudothauera rhizosphaerae	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Zoogloeaceae;Pseudothauera;Pseudothauera rhizosphaerae	2565932	Resolved	assignment
Helga-16SrRNA-NCBI	5	O	Neisseriales	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Neisseriales	206351	Resolved	source_cache
Helga-16SrRNA-NCBI	6	F	Chromobacteriaceae	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Neisseriales;Chromobacteriaceae	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	7	G	Chromobacterium	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Chromobacterium	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Chromobacterium vaccinii	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Chromobacterium;Chromobacterium vaccinii	1108595	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Paludibacterium	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Paludibacterium	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Paludibacterium paludis	Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Paludibacterium;Paludibacterium paludis	1225769	Resolved	assignment
Helga-16SrRNA-NCBI	4	C	Alphaproteobacteria	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria	28211	Resolved	source_cache
Helga-16SrRNA-NCBI	5	O	Hyphomicrobiales	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales	356	Resolved	source_cache
Helga-16SrRNA-NCBI	6	F	Devosiaceae	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae	2831106	Resolved	source_cache
Helga-16SrRNA-NCBI	7	G	Devosia	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Devosia	46913	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Devosia confluentis	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Devosia;Devosia confluentis	1849014	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Devosia marina	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Devosia;Devosia marina	2683198	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Devosia insulae	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Devosia;Devosia insulae	1116389	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Devosia enhydra	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Devosia;Devosia enhydra	665118	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Devosia mishustinii	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Devosia;Devosia mishustinii	616951	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Devosia subaequoris	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Devosia;Devosia subaequoris	395930	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Devosia humi	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Devosia;Devosia humi	1591105	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Devosia indica	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Devosia;Devosia indica	2079253	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Devosia lucknowensis	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Devosia;Devosia lucknowensis	1096929	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Devosia riboflavina	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Devosia;Devosia riboflavina	46914	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Devosia sediminis	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Devosia;Devosia sediminis	2798801	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Devosia yakushimensis	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Devosia;Devosia yakushimensis	470028	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Devosia crocina	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Devosia;Devosia crocina	429728	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Devosia salina	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Devosia;Devosia salina	2860336	Resolved	assignment
Helga-16SrRNA-NCBI	6	F	Phyllobacteriaceae	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae	69277	Resolved	source_cache
Helga-16SrRNA-NCBI	7	G	Mesorhizobium	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium	68287	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Mesorhizobium amorphae	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium amorphae	71433	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mesorhizobium jarvisii	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium jarvisii	1777867	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mesorhizobium terrae	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium terrae	2725666	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mesorhizobium tianshanense	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium tianshanense	39844	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mesorhizobium atlanticum	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium atlanticum	2233532	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Mesorhizobium australicum	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium australicum	754035	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mesorhizobium comanense	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium comanense	2502215	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Mesorhizobium delmotii	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium delmotii	1631247	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mesorhizobium helmanticense	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium helmanticense	1776423	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Mesorhizobium sediminum	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium sediminum	1849104	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mesorhizobium tamadayense	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium tamadayense	425306	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mesorhizobium carmichaelinearum	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium carmichaelinearum	1208188	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mesorhizobium erdmanii	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium erdmanii	1777866	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mesorhizobium gobiense	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium gobiense	410756	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mesorhizobium hankyongi	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium hankyongi	2707057	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mesorhizobium mediterraneum	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium mediterraneum	43617	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Mesorhizobium muleiense	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium muleiense	1004279	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Aquibium	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Aquibium	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Aquibium microcysteis	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Aquibium;Aquibium microcysteis	675281	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Aquibium carbonis	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Aquibium;Aquibium carbonis	2495581	Resolved	assignment
Helga-16SrRNA-NCBI	8	S	Aquibium oceanicum	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Aquibium;Aquibium oceanicum	1670800	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Aminobacter	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Aminobacter	31988	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Aminobacter aganoensis	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Aminobacter;Aminobacter aganoensis	83264	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Aminobacter anthyllidis	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Aminobacter;Aminobacter anthyllidis	1035067	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Chelativorans	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Chelativorans	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Chelativorans alearense	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Chelativorans;Chelativorans alearense	2681495	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Nitratireductor	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Nitratireductor	245876	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Nitratireductor aquibiodomus	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Nitratireductor;Nitratireductor aquibiodomus	1231185	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Aquamicrobium	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Aquamicrobium	69278	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Aquamicrobium terrae	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Aquamicrobium;Aquamicrobium terrae	1324945	Resolved	assignment
Helga-16SrRNA-NCBI	7	G	Oryzicola	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Oryzicola	0	Unresolved	unresolved
Helga-16SrRNA-NCBI	8	S	Oryzicola mucosus	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Oryzicola;Oryzicola mucosus	2767425	Resolved	assignment
Helga-16SrRNA-NCBI	6	F	Hyphomicrobiaceae	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae	45401	Resolved	source_cache
Helga-16SrRNA-NCBI	7	G	Hyphomicrobium	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Hyphomicrobium	81	Resolved	source_cache
Helga-16SrRNA-NCBI	8	S	Hyphomicrobium zavarzinii	Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Hyphomicrobium;Hyphomicrobium zavarzinii	48292	Resolved	source_cache
